word_id,french,article,english,phonetic,week_introduced,topic,status,high_frequency,appears_in_reading,appears_in_writing,example_french,example_english,notes
W2073,j'ai parle,,I spoke,listen and repeat,28,older review from Week 12,active,yes,yes,yes,"Hier, j'ai parle avec Samira.","Yesterday, I spoke with Samira.",older review; Week 28 cumulative practice item 48
W2074,avant,,before / in the past,listen and repeat,28,older review from Week 13,active,yes,yes,yes,"Avant, j'habitais pres du parc.","Before, I lived near the park.",older review; Week 28 cumulative practice item 49
W2075,il faut,,it is necessary / one must,listen and repeat,28,older review from Week 14,active,yes,yes,yes,Il faut boire de l'eau.,It is necessary to drink water.,older review; Week 28 cumulative practice item 50
W2076,je pense que,,I think that,listen and repeat,28,older review from Week 15,active,yes,yes,yes,Je pense que la lecon est utile.,I think the lesson is useful.,older review; Week 28 cumulative practice item 51
W2077,je vais,,I am going to,listen and repeat,28,older review from Week 16,active,yes,yes,yes,Je vais appeler la clinique.,I am going to call the clinic.,older review; Week 28 cumulative practice item 52
W2078,je voudrais,,I would like,listen and repeat,28,older review from Week 17,active,yes,yes,yes,Je voudrais prendre rendez-vous.,I would like to make an appointment.,older review; Week 28 cumulative practice item 53
W2079,le,,it / him,listen and repeat,28,older review from Week 18,active,yes,yes,yes,Je prends le bus. Je le prends.,I take the bus. I take it.,older review; Week 28 cumulative practice item 54
W2080,qui,,who / that,listen and repeat,28,older review from Week 19,active,yes,yes,yes,La note qui aide Alex est courte.,The note that helps Alex is short.,older review; Week 28 cumulative practice item 55
W2081,le francais canadien,,Canadian French,listen and repeat,28,older review from Week 20,active,yes,yes,yes,Nous reconnaissons le francais canadien.,We recognize Canadian French.,older review; Week 28 cumulative practice item 56
W2082,il faut que,,it is necessary that,listen and repeat,28,older review from Week 21,active,yes,yes,yes,Il faut que je revise.,It is necessary that I review.,older review; Week 28 cumulative practice item 57
W2083,est ecrit / ecrite,,is written,listen and repeat,28,older review from Week 22,active,yes,yes,yes,La note est ecrite par Samira.,The note is written by Samira.,older review; Week 28 cumulative practice item 58
W2084,cependant,,however,listen and repeat,28,older review from Week 23,active,yes,yes,yes,"Alex est fatigue; cependant, il continue.","Alex is tired; however, he continues.",older review; Week 28 cumulative practice item 59
W2085,formel / formelle,,formal,listen and repeat,28,older review from Week 24,active,yes,yes,yes,Ce message est formel.,This message is formal.,older review; Week 28 cumulative practice item 60
W2086,lis la question,,read the question,listen and repeat,28,older review from Week 25,active,yes,yes,yes,Lis la question avant le texte.,Read the question before the text.,older review; Week 28 cumulative practice item 61
W2087,salut,,hi / bye,sah-LUU,28,older review from Week 1,active,yes,yes,yes,"Salut, Samira !","Hi, Samira!",older review; Week 28 cumulative practice item 62
W2088,j'ai,,I have,zhay,28,older review from Week 2,active,yes,yes,yes,J'ai un livre.,I have a book.,older review; Week 28 cumulative practice item 63
W2089,une,,a / an feminine,listen and repeat,28,older review from Week 3,active,yes,yes,yes,Samira a une lampe sur la table.,Samira has a lamp on the table.,older review; Week 28 cumulative practice item 64
W2090,grand / grande,,big / tall,listen and repeat,28,older review from Week 4,active,yes,yes,yes,Le bureau est grand.,The desk is big.,older review; Week 28 cumulative practice item 65
W2091,ma,,my feminine,listen and repeat,28,older review from Week 5,active,yes,yes,yes,Ma lampe est jaune.,My lamp is yellow.,older review; Week 28 cumulative practice item 66
W2092,du,,some masculine,listen and repeat,28,older review from Week 6,active,yes,yes,yes,Alex prend du pain.,Alex takes some bread.,older review; Week 28 cumulative practice item 67
W2093,qu est-ce que,,what,listen and repeat,28,older review from Week 7,active,yes,yes,yes,Qu est-ce que tu prends ?,What are you taking?,older review; Week 28 cumulative practice item 68
W2094,a gauche,,on the left,listen and repeat,28,older review from Week 8,active,yes,yes,yes,La banque est a gauche.,The bank is on the left.,older review; Week 28 cumulative practice item 69
W2095,tu te leves,,you get up,listen and repeat,28,older review from Week 9,active,yes,yes,yes,Tu te leves tot le lundi.,You get up early on Monday.,older review; Week 28 cumulative practice item 70
W2096,il neige,,it is snowing,listen and repeat,28,older review from Week 10,active,yes,yes,yes,"En hiver, il neige parfois.","In winter, it sometimes snows.",older review; Week 28 cumulative practice item 71
W2097,tu travailles,,you work,listen and repeat,28,older review from Week 11,active,yes,yes,yes,Tu travailles avec Marc.,You work with Marc.,older review; Week 28 cumulative practice item 72
W2098,tu as parle,,you spoke,listen and repeat,28,older review from Week 12,active,yes,yes,yes,Tu as parle avec Madame Dupont.,You spoke with Madame Dupont.,older review; Week 28 cumulative practice item 73
W2099,quand,,when,listen and repeat,28,older review from Week 13,active,yes,yes,yes,"Quand j'etais enfant, je jouais au parc.","When I was a child, I used to play at the park.",older review; Week 28 cumulative practice item 74
W2100,je dois,,I must / I have to,listen and repeat,28,older review from Week 14,active,yes,yes,yes,Je dois rester a la maison.,I must stay at home.,older review; Week 28 cumulative practice item 75
W2101,un mock CLB,,mock CLB,listen and repeat,29,mock practice,active,yes,yes,yes,Madame Dupont organise un mock CLB.,Madame Dupont organizes a mock CLB.,new; Week 29 cumulative practice item 1
W2102,un test blanc,,practice test,listen and repeat,29,mock practice,active,yes,yes,yes,Je fais un test blanc.,I do a practice test.,new; Week 29 cumulative practice item 2
W2103,pendant vingt minutes,,for twenty minutes,listen and repeat,29,timing,active,yes,yes,yes,Je travaille pendant vingt minutes.,I work for twenty minutes.,new; Week 29 cumulative practice item 3
W2104,le temps limite,,time limit,listen and repeat,29,timing,active,yes,yes,yes,Le temps limite est court.,The time limit is short.,new; Week 29 cumulative practice item 4
W2105,gerer le temps,,to manage time,listen and repeat,29,timing,active,yes,yes,yes,Je dois gerer le temps.,I must manage time.,new; Week 29 cumulative practice item 5
W2106,faire un plan,,to make a plan,listen and repeat,29,writing strategy,active,yes,yes,yes,"D abord, je fais un plan.","First, I make a plan.",new; Week 29 cumulative practice item 6
W2107,relire,,to reread,listen and repeat,29,checking,active,yes,yes,yes,Je relis ma reponse.,I reread my answer.,new; Week 29 cumulative practice item 7
W2108,corriger,,to correct,listen and repeat,29,checking,active,yes,yes,yes,Je corrige mes verbes.,I correct my verbs.,new; Week 29 cumulative practice item 8
W2109,verifier les verbes,,to check verbs,listen and repeat,29,checking,active,yes,yes,yes,Je verifie les verbes.,I check the verbs.,new; Week 29 cumulative practice item 9
W2110,verifier les articles,,to check articles,listen and repeat,29,checking,active,yes,yes,yes,Je verifie les articles.,I check the articles.,new; Week 29 cumulative practice item 10
W2111,verifier les connecteurs,,to check connectors,listen and repeat,29,checking,active,yes,yes,yes,Je verifie les connecteurs.,I check the connectors.,current support; Week 29 cumulative practice item 11
W2112,reponse complete,,complete answer,listen and repeat,29,assessment,active,yes,yes,yes,Ma reponse est complete.,My answer is complete.,current support; Week 29 cumulative practice item 12
W2113,reponse incomplete,,incomplete answer,listen and repeat,29,assessment,active,yes,yes,yes,Ma reponse est incomplete.,My answer is incomplete.,current support; Week 29 cumulative practice item 13
W2114,hors sujet,,off topic,listen and repeat,29,assessment,active,yes,yes,yes,Cette phrase est hors sujet.,This sentence is off topic.,current support; Week 29 cumulative practice item 14
W2115,dans le temps,,within the time,listen and repeat,29,timing,active,yes,yes,yes,Je finis dans le temps.,I finish within the time.,current support; Week 29 cumulative practice item 15
W2116,un rapport,,report,listen and repeat,29,recent review from Week 27,active,yes,yes,yes,Le rapport est court.,The report is short.,recent review; Week 29 cumulative practice item 16
W2117,deduire,,to infer,listen and repeat,29,recent review from Week 28,active,yes,yes,yes,Je peux deduire la reponse.,I can infer the answer.,recent review; Week 29 cumulative practice item 17
W2118,un avis interne,,internal notice,listen and repeat,29,recent review from Week 27,active,yes,yes,yes,Un avis interne est envoye.,An internal notice is sent.,recent review; Week 29 cumulative practice item 18
W2119,on peut deduire que,,one can infer that,listen and repeat,29,recent review from Week 28,active,yes,yes,yes,On peut deduire que Alex est inquiet.,One can infer that Alex is worried.,recent review; Week 29 cumulative practice item 19
W2120,un atelier,,workshop,listen and repeat,29,recent review from Week 27,active,yes,yes,yes,L atelier est reporte a lundi.,The workshop is postponed to Monday.,recent review; Week 29 cumulative practice item 20
W2121,un indice,,clue,listen and repeat,29,recent review from Week 28,active,yes,yes,yes,Je trouve un indice dans le texte.,I find a clue in the text.,recent review; Week 29 cumulative practice item 21
W2122,un horaire,,schedule,listen and repeat,29,recent review from Week 27,active,yes,yes,yes,L horaire change vendredi.,The schedule changes Friday.,recent review; Week 29 cumulative practice item 22
W2123,directement,,directly,listen and repeat,29,recent review from Week 28,active,yes,yes,yes,Le texte ne le dit pas directement.,The text does not say it directly.,recent review; Week 29 cumulative practice item 23
W2124,un changement d horaire,,schedule change,listen and repeat,29,recent review from Week 27,active,yes,yes,yes,Le rapport presente un changement d horaire.,The report presents a schedule change.,recent review; Week 29 cumulative practice item 24
W2125,indirectement,,indirectly,listen and repeat,29,recent review from Week 28,active,yes,yes,yes,La reponse est donnee indirectement.,The answer is given indirectly.,recent review; Week 29 cumulative practice item 25
W2126,presenter,,to present,listen and repeat,29,recent review from Week 27,active,yes,yes,yes,Le rapport presente le probleme.,The report presents the problem.,recent review; Week 29 cumulative practice item 26
W2127,renvoyer a,,to refer to,listen and repeat,29,recent review from Week 28,active,yes,yes,yes,Il renvoie a Alex.,It refers to Alex.,recent review; Week 29 cumulative practice item 27
W2128,analyser,,to analyze,listen and repeat,29,recent review from Week 27,active,yes,yes,yes,Alex analyse le message.,Alex analyzes the message.,recent review; Week 29 cumulative practice item 28
W2129,le pronom,,pronoun,listen and repeat,29,recent review from Week 28,active,yes,yes,yes,Le pronom est il.,The pronoun is he/it.,recent review; Week 29 cumulative practice item 29
W2130,proposer,,to propose,listen and repeat,29,recent review from Week 27,active,yes,yes,yes,Madame Dupont propose une solution.,Madame Dupont proposes a solution.,recent review; Week 29 cumulative practice item 30
W2131,la reference,,reference,listen and repeat,29,recent review from Week 28,active,yes,yes,yes,La reference est claire.,The reference is clear.,recent review; Week 29 cumulative practice item 31
W2132,maintenir,,to maintain / keep,listen and repeat,29,recent review from Week 27,active,yes,yes,yes,La lecture est maintenue.,The reading is maintained.,recent review; Week 29 cumulative practice item 32
W2133,qui parle,,who is speaking,listen and repeat,29,recent review from Week 28,active,yes,yes,yes,Qui parle dans ce passage ?,Who is speaking in this passage?,recent review; Week 29 cumulative practice item 33
